2,1,1
0,0,0,0,0,0
0,0,0.08655969135,0.8655969135,2,0
0,0,0.1128157408,0.2625604946,2,0
0,0,0.06658750877,-0.4622823204,0,0
0,0,0.1140824143,0.4749490552,2,0
0,0,0.1056983284,-0.08384085906,2,0
0,0,0.02081819509,-0.8488013329,0,0
0,0,0.04437515267,0.2355695758,1,0
0,0,0.09315884964,0.4878369697,0,0
0,0,0.2322149637,1.39056114,0,0
0,0,0.4977649447,2.655499811,1,0
0,0,0.8345150223,3.367500776,0,0
0,0,1.323875032,4.893600092,1,-1
1,1,1.94719592,6.233208886
0,0,0,0,1,0
0,0,-0.003209689164,-0.03209689164,1,0
0,0,0.003281534415,0.06491223579,0,0
0,0,0.08450172793,0.8122019352,0,0
0,0,0.2844481643,1.999464364,0,0
0,0,0.5983342334,3.138860691,2,0
0,0,0.9192693461,3.209351126,2,0
0,0,1.309366775,3.900974294,1,-1
1,1,1.835404619,5.260378435
0,0,0,0,1,0
0,0,-0.008212435854,-0.08212435854,0,0
0,0,0.08287881622,0.9109125207,1,0
0,0,0.1757826024,0.9290378619,1,0
0,0,0.2944686135,1.186860111,2,0
0,0,0.3664147967,0.7194618322,2,0
0,0,0.4244852397,0.5807044298,2,0
0,0,0.4633479157,0.3886267601,0,0
0,0,0.650766475,1.874185593,0,0
0,0,1.012728005,3.619615297,1,0
0,0,1.50378369,4.910556848,0,-1
1,1,2.144999745,6.412160557
0,0,0,0,0,0
0,0,0.09808136809,0.9808136809,0,0
0,0,0.2884172119,1.903358438,1,0
0,0,0.5183404675,2.299232557,1,0
0,0,0.8275335466,3.09193079,1,0
0,0,1.253923576,4.263900293,1,-1
1,1,1.814577832,5.606542558
0,0,0,0,0,0
0,0,0.07482955034,0.7482955034,2,0
0,0,0.06238474526,-0.1244480508,0,0
0,0,0.138303449,0.7591870376,1,0
0,0,0.2510805677,1.127771186,1,0
0,0,0.4108012209,1.597206533,1,0
0,0,0.6250876089,2.14286388,2,0
0,0,0.8698851454,2.447975365,2,0
0,0,1.186670876,3.167857304,0,-1
1,1,1.668035562,4.813646864
0,0,0,0,2,0
0,0,-0.1004055796,-1.004055796,2,0
0,0,-0.2895053737,-1.890997941,2,0
0,0,-0.6033560279,-3.138506543,2,0
0,0,-1.05871875,-4.553627224,0,-1
1,1,-1.58781279,-5.290940399
0,0,0,0,2,0
0,0,-0.1034548541,-1.034548541,0,0
0,0,-0.1274737261,-0.2401887196,1,0
0,0,-0.1586381003,-0.3116437427,1,0
0,0,-0.205060295,-0.4642219464,2,0
0,0,-0.3825153165,-1.774550215,1,0
0,0,-0.6092870679,-2.267717514,0,0
0,0,-0.8559239652,-2.466368972,1,0
0,0,-1.224527774,-3.686038083,2,-1
1,1,-1.757751206,-5.332234321
0,0,0,0,1,0
0,0,0.004706660302,0.04706660302,2,0
0,0,-0.09221287455,-0.9691953486,1,0
0,0,-0.2212152584,-1.290023838,1,0
0,0,-0.3915179456,-1.703026872,0,0
0,0,-0.5597230249,-1.682050793,2,0
0,0,-0.8936644755,-3.339414506,1,0
0,0,-1.341470762,-4.478062868,2,-1
1,1,-1.944301783,-6.028310212
0,0,0,0,2,0
0,0,-0.08414645463,-0.8414645463,2,0
0,0,-0.2543333575,-1.701869029,1,0
0,0,-0.4664131625,-2.12079805,0,0
0,0,-0.6784335726,-2.120204101,2,0
0,0,-1.045434483,-3.6700091,0,0
0,0,-1.501590105,-4.561556227,0,-1
1,1,-2.097763197,-5.961730916
0,0,0,0,2,0
0,0,-0.07732440269,-0.7732440269,2,0
0,0,-0.2714094264,-1.940850237,0,0
0,0,-0.4159333371,-1.445239106,0,0
0,0,-0.5397547171,-1.2382138,1,0
0,0,-0.7331364285,-1.933817114,1,0
0,0,-1.019945781,-2.868093529,1,0
0,0,-1.435854771,-4.159089894,1,-1
1,1,-1.992442583,-5.565878118
0,0,0,0,1,0
0,0,0.002145810822,0.02145810822,1,0
0,0,0.02152664024,0.1938082942,1,0
0,0,0.03609998836,0.1457334812,1,0
0,0,0.06613463829,0.3003464993,1,0
0,0,0.1085702976,0.4243565935,0,0
0,0,0.2679572244,1.593869267,1,0
0,0,0.4707044111,2.027471867,1,0
0,0,0.7380175828,2.673131717,2,0
0,0,1.055303381,3.172857984,1,0
0,0,1.498576738,4.432733565,2,-1
1,1,2.081548642,5.829719043
0,0,0,0,0,0
0,0,0.08274089363,0.8274089363,1,0
0,0,0.1880876043,1.053467107,1,0
0,0,0.3370560298,1.489684255,2,0
0,0,0.4696388053,1.325827755,2,0
0,0,0.613635143,1.439963377,1,0
0,0,0.8606913867,2.470562437,1,0
0,0,1.213527284,3.528358972,1,-1
1,1,1.701510917,4.879836335
0,0,0,0,1,0
0,0,-0.008363000255,-0.08363000255,1,0
0,0,-0.0260373613,-0.1767436105,1,0
0,0,-0.05999676942,-0.3395940811,1,0
0,0,-0.1148549535,-0.5485818412,0,0
0,0,-0.09215916593,0.2269578761,2,0
0,0,-0.1589307031,-0.6677153717,2,0
0,0,-0.3563849086,-1.974542055,1,0
0,0,-0.6094488054,-2.530638968,2,0
